name,code,url,description,performance,performancetimes,features,featuredescription
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-0711-EPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-0711-eprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-0711-GPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-0711-gprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-0711-GPRM-MS,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-0711-gprm-ms/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP ONE,XEVC-0711-E1RM,https://unox.com/en_fr/ovens/cheftop-mindmaps-one-xevc-0711-e1rm/,"CHEFTOP MIND.MapsONEis the combined oven with which you can realize all your ambitions. Grills, fries, roasts, cook with steam and much more. In a simple and intuitive way. As you like.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP ZERO,XEVC-0711-EZRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-zero-xevc-0711-ezrm/,"CHEFTOP MIND.MapsZEROis the combi oven that features everything that is essential and nothing that is superfluous. Simple to use, solid and efficient.","Full loadof roasted potatoes,Full loadof sea bass fillet (0.3 kg),Full loadof fried eggs,Full loadof yellow curry chicken,Full loadof steamed potatoes,Full loadof steamed rice,Full loadof frozen demi-baguettes,Full loadof frozen croissant","35 minutes,12 minutes,3 minutes,50 minutes,28 minutes,26 minutes,14 minutes,22 minutes","DRY.Plus,STEAM.Plus,AIR.Plus","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform."
CHEFLUX MANUAL,XV593,https://unox.com/en_fr/ovens/cheflux-manual-xv593/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFLUX MANUAL,XV513G,https://unox.com/en_fr/ovens/cheflux-manual-xv513g/,CHEFLUXovens with analog control is aimed at professionals that require a highly productive oven with nothing superfluous. The perfect combination of maximum production capacity and minimum investment.,"30 kgbaked potatoes,6 pcsroast chicken,240 servings lasagna Bolognese,36 kgsteamed spinach,30 kgsteamed rice,300 servingssoft goulash","30 minutes,35 minutes,40 minutes,15 minutes,25 minutes,3 hours",,
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1011-EPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1011-eprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1011-EPRM-MS,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1011-eprm-ms/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1011-GPRM-MS,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1011-gprm-ms/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1011-GPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1011-gprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP ONE,XEVC-1011-E1RM,https://unox.com/en_fr/ovens/cheftop-mindmaps-one-xevc-1011-e1rm/,"CHEFTOP MIND.MapsONEis the combined oven with which you can realize all your ambitions. Grills, fries, roasts, cook with steam and much more. In a simple and intuitive way. As you like.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roasted chickens (1.3kg),Full loadof sea bass fillet (0.3kg),Full loadof frozen demi-baguettes","7 minutes,10 minutes,26 minutes,28 minutes,41 minutes,12 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP ZERO,XEVC-1011-EZRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-zero-xevc-1011-ezrm/,"CHEFTOP MIND.MapsZEROis the combi oven that features everything that is essential and nothing that is superfluous. Simple to use, solid and efficient.","Full loadof roasted potatoes,Full loadof sea bass fillet (0.3 kg),Full loadof fried eggs,Full loadof yellow curry chicken,Full loadof steamed potatoes,Full loadof steamed rice,Full loadof frozen demi-baguettes,Full loadof frozen croissant","35 minutes,12 minutes,3 minutes,50 minutes,28 minutes,26 minutes,14 minutes,22 minutes","DRY.Plus,STEAM.Plus,AIR.Plus","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform."
CHEFTOP MIND.Maps COMPACT PLUS,XECC-1013-EPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-compact-xecc-1013-eprm/,"CHEFTOP MIND.MapsPLUS COMPACTuses the latest intelligent technologies to give you practical support in your work. Catering, Quick Service Restaurant, Convenience Store and any kitchen where space is limited, but ambitions stay great.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1021-EPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1021-eprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
CHEFTOP MIND.Maps COUNTERTOP PLUS,XEVC-1021-GPRM,https://unox.com/en_fr/ovens/cheftop-mindmaps-plus-xevc-1021-gprm/,"CHEFTOP MIND.MapsPLUSisthe intelligent combi oven that grills, fries, roasts, browns, smokes, cooks with steam and much more. Its automatic cooking cycles and intelligent functions create impeccable and consistent results.","Full loadof crunchy bacon,Full loadof grilled pork chops,Full loadof steamed rice,Full loadof steamed potatoes,Full load of roastedchickens (1.3 kg),Plateregeneration,Full loadof puff pastry,Full loadof fresh focaccia","6 minutes,8 minutes,24 minutes,24 minutes,39 minutes,12 minutes,20 minutes,25 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps COUNTERTOP PLUS,XEBC-10EU-EPRM,https://unox.com/en_fr/ovens/bakertop-mindmaps-plus-xebc-10eu-eprm/,BAKERTOP MIND.Maps PLUSis the intelligent and self-cleaning combi oven for bakery and confectionery. Automatic baking cycles and intelligent functions for always impeccable results.,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps COUNTERTOP PLUS,XEBC-10EU-GPRM,https://unox.com/en_fr/ovens/bakertop-mindmaps-plus-xebc-10eu-gprm/,BAKERTOP MIND.Maps PLUSis the intelligent and self-cleaning combi oven for bakery and confectionery. Automatic baking cycles and intelligent functions for always impeccable results.,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof sponge cake,Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","16 minutes,18 minutes,25 minutes,45 minutes,30 minutes,20 minutes,18 minutes,13 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,SENSE.Klean,AUTO.Matic,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Intelligent cleaning.,Automatic door opening.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERTOP MIND.Maps COUNTERTOP ONE,XEBC-10EU-E1RM,https://unox.com/en_fr/ovens/bakertop-mindmaps-one-xebc-10eu-e1rm/,BAKERTOP MIND.Maps ONEis the combi oven for pastry and bread making: perfect and uniform baking with any foodload. Intuitive programming and possibility to memorize 364 cooking processes.,"Full loadof croissants,Full loadof baguettes,Full loadof choux pastry,Full loadof panettone cakes (0.7 kg),Full loadof puff pastry,Full loadof high crust pizza,Full loadof macarons","18 minutes,20 minutes,27 minutes,48 minutes,22 minutes,20 minutes,14 minutes","CLIMALUX,DRY.Plus,STEAM.Plus,AIR.Plus,DRY.Maxi,STEAM.Maxi,AIR.Maxi,EFFICENT.Power,DDC.Ai,DDC.App,DDC.Unox.com,DDC.Stats","Total humidity control.,Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Humidity gives way to flavour.,The power of steam is in your hands.,Conducts, unites, transforms.,Power and efficiency.,Your virtual consultant.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX SHOP.Pro MASTER,XEFR-10EU-EMRV,https://unox.com/en_fr/ovens/bakerlux-shoppro-master-xefr-10eu-emrv/,"BAKERLUX SHOP.ProMASTERputs the exclamation mark on cooking performance, advanced possibilities of automatic programs, artificial intelligence and internet connection. All this within your commercial space.","20semi baguette,46sweet puff pastries,52delicious cookies,48fragrant croissants,120puff-pastry pizzas,48sausage rolls","18 minutes,22 minutes,16 minutes,20 minutes,18 minutes,21 minutes","DRY.Plus,STEAM.Plus,AIR.Plus,EFFICENT.Power,ADAPTIVE.Cooking,CLIMALUX,SMART.Preheating,AUTO.Soft,AUTO.Matic,DDC.App,DDC.Unox.com,DDC.Stats","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Power and efficiency.,Perfect results. Every time.,Total humidity control.,Intelligent preheating.,Gentle cooking function.,Automatic door opening.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX SHOP.Pro TOUCH,XEFR-10EU-ETRV-MT,https://unox.com/en_fr/ovens/bakerlux-shoppro-touch-xefr-10eu-etrv-mt/,"BAKERLUX SHOP.Pro TOUCHis the range of ovens designed for baking frozen bakery products in commercial environments, where timing is crucial and volumes are vast.","20semi baguette,46sweet puff pastries,52delicious cookies,48fragrant croissants,120puff-pastry pizzas,48sausage rolls","18 minutes,22 minutes,16 minutes,20 minutes,18 minutes,21 minutes","DRY.Plus,STEAM.Plus,AIR.Plus,DDC.App,DDC.Unox.com,DDC.Stats","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX SHOP.Pro TOUCH,XEFR-10EU-ETRV,https://unox.com/en_fr/ovens/bakerlux-shoppro-touch-xefr-10eu-etrv/,"BAKERLUX SHOP.Pro TOUCHis the range of ovens designed for baking frozen bakery products in commercial environments, where timing is crucial and volumes are vast.","20semi baguette,46sweet puff pastries,52delicious cookies,48fragrant croissants,120puff-pastry pizzas,48sausage rolls","18 minutes,22 minutes,16 minutes,20 minutes,18 minutes,21 minutes","DRY.Plus,STEAM.Plus,AIR.Plus,DDC.App,DDC.Unox.com,DDC.Stats","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform.,Everything at your fingertips.,Data collection and analysis.,Monitored for constant improvement."
BAKERLUX SHOP.Pro LED,XEFR-10EU-ELRV,https://unox.com/en_fr/ovens/bakerlux-shoppro-led-xefr-10eu-elrv/,BAKERLUX SHOP.ProLEDis the perfect solution for users looking for an easy-to-use tool that can also provide answers to the needs of pastry.,"20semi baguette,46sweet puff pastries,52delicious cookies,48fragrant croissants,120puff-pastry pizzas,48sausage rolls","18 minutes,22 minutes,16 minutes,20 minutes,18 minutes,21 minutes","DRY.Plus,STEAM.Plus,AIR.Plus","Extracting humidity for maximum flavour.,On-demand humidity for perfect baking.,Transmit, unite, transform."
BAKERLUX SHOP.Pro GO,XEFR-10EU-EGRN,https://unox.com/en_fr/ovens/bakerlux-shoppro-go-xefr-10eu-egrn/,BAKERLUX SHOP.Pro GOis a tireless convection oven designed to efficiently bake frozen croissants and bread.,"20semi baguette,46sweet puff pastries,52delicious cookies,48fragrant croissants,120puff-pastry pizzas,48sausage rolls","18 minutes,22 minutes,16 minutes,20 minutes,18 minutes,21 minutes","DRY.Plus,AIR.Plus","Extracting humidity for maximum flavour.,Transmit, unite, transform."
BAKERLUX & LINEMISS MANUAL,XB893,https://unox.com/en_fr/ovens/bakerlux-linemiss-manual-xb893/,BAKERLUX & LINEMISSovens are designed for professionals that require a highly productive bakery and pastry shop with nothing superfluous. The perfect combination of efficiency and simplicity. In less than a square meter.,"24 pcsrosetta bread,6 pcssheet pan pizzas,35 pcsshortbread biscuits,48 pcsstuffed danishes,30 pcsbaguette  of sea bream,24 pcs sponge cake tin","16 minutes,22 minutes,16 minutes,20 minutes,18 minutes,28 minutes",,
BAKERLUX & LINEMISS MANUAL,XB813G,https://unox.com/en_fr/ovens/bakerlux-linemiss-manual-xb813g/,BAKERLUX & LINEMISSovens are designed for professionals that require a highly productive bakery and pastry shop with nothing superfluous. The perfect combination of efficiency and simplicity. In less than a square meter.,"24 pcsrosetta bread,6 pcssheet pan pizzas,35 pcsshortbread biscuits,48 pcsstuffed danishes,30 pcsbaguette  of sea bream,24 pcs sponge cake tin","16 minutes,22 minutes,16 minutes,20 minutes,18 minutes,28 minutes",,
EVEREO EVEREO,XEEC-10HS-EPDS,https://unox.com/en_fr/ovens/evereo-xeec-10hs-epds/,"EVEREOis the first ever Hot Fridge; a unique piece of equipment that preserves cooked food at service temperature for days, using a combination of precisely accurate temperature and atmospheric control.",,,,
EVEREO EVEREO,XEEC-10HS-EPRS,https://unox.com/en_fr/ovens/evereo-xeec-10hs-eprs/,"EVEREOis the first ever Hot Fridge; a unique piece of equipment that preserves cooked food at service temperature for days, using a combination of precisely accurate temperature and atmospheric control.",,,,
EVEREO EVEREO,XEEC-1011-EPRS,https://unox.com/en_fr/ovens/evereo-xeec-1011-eprs/,"EVEREOis the first ever Hot Fridge; a unique piece of equipment that preserves cooked food at service temperature for days, using a combination of precisely accurate temperature and atmospheric control.",,,,
EVEREO EVEREO,XEEC-1013-EPRS,https://unox.com/en_fr/ovens/evereo-xeec-1013-eprs/,"EVEREOis the first ever Hot Fridge; a unique piece of equipment that preserves cooked food at service temperature for days, using a combination of precisely accurate temperature and atmospheric control.",,,,
EVEREO EVEREO,XEEA-1011-EPRS,https://unox.com/en_fr/ovens/evereo-xeea-1011-eprs/,"EVEREOis the first ever Hot Fridge; a unique piece of equipment that preserves cooked food at service temperature for days, using a combination of precisely accurate temperature and atmospheric control.",,,,
